Current_Word,Next_Word,Levenshtein_Distance
increasingly,must-have,12
must-have,buy,8
buy,europe,5
europe,cameras,7
cameras,mobiles,6
mobiles,take,6
take,13,4
13,megapixel,9
megapixel,images,7
images,japan,5
japan,asia,4
asia,pacific,5
pacific,camera,6
camera,phone,6
phone,technology,8
technology,much,8
much,advanced,7
advanced,mobiles,7
mobiles,already,7
already,released,6
released,take,6
take,32,4
32,megapixel,9
megapixel,images,7
images,japan,5
japan,still,5
still,dominates,8
dominates,mobile,6
mobile,phone,5
phone,technology,8
technology,uptake,10
uptake,huge,5
huge,2008,4
2008,according,9
according,gartner,8
gartner,95,7
95,mobiles,7
mobiles,sold,5
sold,cameras,7
cameras,camera,1
camera,phones,6
phones,teething,7
teething,problems,8
problems,first,8
first,launched,8
launched,people,7
people,struggled,7
struggled,poor,9
poor,quality,7
quality,images,6
images,uses,4
uses,well,4
well,complexity,9
complexity,expense,8
expense,sending,6
sending,via,6
via,mms,3
mms,multimedia,8
multimedia,messaging,9
messaging,services,8
services,changed,7
changed,last,6
last,18,4
18,months,6
months,handset,6
handset,makers,6
makers,concentrated,10
concentrated,trying,10
trying,make,6
make,phones,5
phones,easier,5
easier,use,4
use,realising,8
realising,people,8
people,like,5
like,use,3
use,camera,5
camera,phones,6
phones,different,8
different,ways,9
ways,introduced,10
introduced,design,10
design,features,7
features,like,7
like,rotating,7
rotating,screens,7
screens,viewfinders,9
viewfinders,removable,10
removable,memory,6
memory,cards,6
cards,easier,5
easier,controls,8
controls,send,7
send,picture,7
picture,messages,7
messages,mobile,6
mobile,companies,7
companies,introduced,9
introduced,ways,10
ways,people,6
people,share,5
share,photos,5
photos,people,4
people,included,7
included,giving,8
giving,people,6
people,easier,5
easier,ways,5
ways,publish,6
publish,websites,6
websites,mobile,5
mobile,blogs,6
blogs,-,5
-,moblogs,7
moblogs,report,6
report,suggests,7
suggests,image,6
image,quality,6
quality,increases,9
increases,people,8
people,interested,8
interested,printing,9
printing,pictures,6
pictures,kiosks,6
kiosks,image,5
image,sensor,6
sensor,technology,7
technology,inside,9
inside,cameras,7
cameras,phones,6
phones,improving,7
improving,gartner,8
gartner,report,6
report,suggests,7
suggests,mid-2005,8
mid-2005,likely,7
likely,image,5
image,resolution,10
resolution,camera,10
camera,phones,6
phones,two,5
two,megapixels,10
megapixels,consumer,9
consumer,digital,8
digital,cameras,6
cameras,images,5
images,range,4
range,two,5
two,four,4
four,megapixels,10
megapixels,quality,8
quality,six,6
six,megapixels,8
megapixels,high-end,8
high-end,camera,7
camera,lot,6
lot,work,3
work,done,3
done,make,3
make,camera,4
camera,phones,6
phones,like,5
like,digital,6
digital,cameras,6
cameras,handsets,6
handsets,already,7
already,feature,7
feature,limited,7
limited,zoom,7
zoom,capability,10
capability,manufacturers,11
manufacturers,looking,13
looking,technological,10
technological,improvements,12
improvements,let,10
let,people,5
people,take,5
take,photos,6
photos,poorly-lit,8
poorly-lit,conditions,9
conditions,like,9
like,nightclubs,9
nightclubs,developments,11
developments,include,10
include,wide-angle,8
wide-angle,modes,8
modes,basic,5
basic,editing,6
editing,features,7
features,better,5
better,sensors,5
sensors,processors,5
processors,recording,8
recording,film,8
film,clips,4
clips,images,5
images,camera,5
camera,phones,6
phones,even,5
even,made,4
made,art,3
art,world,4
world,exhibition,10
exhibition,next,8
next,month,4
month,aid,5
aid,charity,5
charity,mencap,7
mencap,feature,6
feature,snaps,6
snaps,taken,5
taken,camera,4
camera,phones,6
phones,top,5
top,artists,6
artists,exhibition,8
exhibition,fonetography,12
fonetography,feature,9
feature,images,6
images,taken,4
taken,photographers,10
photographers,david,12
david,bailey,5
bailey,rankin,5
rankin,nan,4
nan,goldin,5
goldin,artists,7
artists,sir,6
sir,peter,4
peter,blake,5
blake,tracey,4
tracey,emin,6
emin,jack,4
jack,vettriano,8
vettriano,uses,9
uses,worried,6
worried,many,7
many,organisations,11
organisations,intel,11
intel,samsung,7
samsung,uks,6
uks,foreign,7
foreign,office,5
office,lawrence,6
lawrence,livermore,6
livermore,national,9
national,laboratories,10
laboratories,us,11
us,decided,7
decided,ban,7
ban,camera,5
camera,phones,6
phones,buildings,7
buildings,fear,9
fear,sensitive,8
sensitive,information,9
information,snapped,9
snapped,leaked,4
leaked,many,5
many,schools,7
schools,fitness,6
fitness,centres,5
centres,local,7
local,councils,5
councils,also,7
also,banned,5
banned,fears,6
fears,privacy,6
privacy,misuse,6
misuse,italys,6
italys,information,9
information,commissioner,9
commissioner,also,10
also,voiced,6
voiced,concern,4
concern,issued,6
issued,guidelines,8
guidelines,phones,7
phones,used,5
used,camera,5
camera,phone,6
phone,fears,5
fears,dampened,7
dampened,manufacturers,11
manufacturers,profits,10
profits,according,7
according,recent,7
recent,figures,7
figures,sony,7
sony,ericssons,6
ericssons,profits,7
profits,tripled,6
tripled,third-quarter,10
third-quarter,new,12
new,camera,5
camera,phones,6
phones,60,6
60,mobiles,7
mobiles,sold,5
sold,three,5
three,months,6
months,september,8
september,featured,6
featured,integrated,7
integrated,cameras,7
cameras,said,6
games,deserve,6
deserve,place,6
place,class,3
class,computer,7
computer,games,6
games,could,5
could,enhance,7
enhance,learning,7
learning,legitimate,7
legitimate,place,8
place,classroom,7
classroom,say,8
say,researchers,9
researchers,academics,9
academics,institute,9
institute,education,8
education,london,7
london,university,10
university,found,10
found,games,5
games,literacy,7
literacy,key,6
key,skill,4
skill,youngsters,9
youngsters,well,9
well,used,4
used,different,8
different,areas,7
areas,curriculum,9
curriculum,games,10
games,legitimate,8
legitimate,area,9
area,study,5
study,right,5
right,researchers,9
researchers,say,9
say,pupils,6
pupils,also,5
also,able,3
able,create,5
create,games,5
games,say,4
say,like,4
like,games,4
games,computer,6
computer,video,7
video,games,4
games,entertain,8
entertain,promoting,7
promoting,social,7
social,development,10
development,playing,9
playing,talking,4
talking,games,6
games,important,9
important,part,6
part,young,5
young,peoples,6
peoples,lives,5
lives,said,5
said,project,7
project,manager,7
manager,caroline,7
caroline,pelletier,8
pelletier,games,8
games,literacy,7
literacy,way,6
way,investigating,12
investigating,games,11
games,means,4
means,expression,9
expression,representation,7
representation,like,13
like,writing,6
writing,drawing,3
drawing,said,5
said,researchers,9
researchers,conducted,9
conducted,two,8
two,studies,6
studies,impact,7
impact,games,6
games,education,8
education,first,8
first,looking,7
looking,used,7
used,different,8
different,curriculum,10
curriculum,subjects,8
subjects,enhance,7
enhance,learning,7
learning,researchers,8
researchers,found,11
found,girls,5
girls,often,5
often,excluded,7
excluded,male-dominated,11
male-dominated,world,12
world,game,5
game,playing,6
playing,without,7
without,first-hand,7
first-hand,experience,10
experience,much,9
much,fun,3
fun,game,4
game,little,5
little,motivation,8
motivation,play,9
play,remain,5
remain,disengaged,8
disengaged,engrossing,10
engrossing,sociable,10
sociable,activity,7
activity,said,7
said,research,6
research,fellow,7
fellow,diane,6
diane,carr,4
carr,second,5
second,project,7
project,looked,5
looked,games,5
games,integrated,7
integrated,media,8
media,education,7
education,concluded,8
concluded,writing,9
writing,games,7
games,core,4
core,part,3
part,studying,8
studying,sixth-form,8
sixth-form,teacher,8
teacher,barney,5
barney,oram,5
oram,already,5
already,teaches,7
teaches,computer,7
computer,games,6
games,alongside,8
alongside,traditional,10
traditional,study,10
study,film,5
film,tv,4
tv,popular,7
popular,music,6
music,a-level,7
a-level,course,6
course,runs,4
runs,long,3
long,road,3
road,sixth,5
sixth,form,5
form,college,6
college,cambridge,6
cambridge,parents,7
parents,idea,6
idea,computer,7
computer,games,6
games,could,5
could,brought,5
brought,classroom,9
classroom,environment,9
environment,could,10
could,cause,3
cause,controversy,9
controversy,dr,10
dr,andrew,4
andrew,burn,5
burn,associate,9
associate,director,8
director,institute,8
institute,educations,9
educations,centre,9
centre,study,6
study,children,7
children,youth,8
youth,media,5
media,moved,4
moved,reassure,8
reassure,anxious,7
anxious,parents,6
parents,games,4
games,legitimate,8
legitimate,cultural,8
cultural,form,7
form,deserve,6
deserve,critical,8
critical,analysis,8
analysis,schools,7
schools,film,6
film,television,9
television,literature,9
literature,said,9
said,also,4
also,want,4
want,argue,5
argue,full,5
full,understanding,13
understanding,comes,11
comes,children,6
children,tools,7
tools,create,6
create,games,5
games,games,0
games,industry,7
industry,welcomed,8
welcomed,report,6
report,saying,6
saying,showed,5
showed,games,5
games,positive,8
positive,impact,8
impact,children,7
children,time,6
time,hysterical,8
hysterical,inaccurate,10
inaccurate,reporting,10
reporting,heartening,5
heartening,see,8
see,cultural,8
cultural,social,6
social,educational,7
educational,value,10
value,computer,6
computer,video,7
video,games,4
games,assessed,6
assessed,intelligently,11
intelligently,said,12
said,roger,5
roger,bennett,6
bennett,director,7
director,general,7
general,entertainment,9
entertainment,leisure,11
leisure,software,6
software,publishers,9
publishers,association,10
association,report,9
report,evidence,8
evidence,needed,6
needed,excellence,8
excellence,imagination,11
imagination,thrives,10
thrives,gaming,6
gaming,much,5
much,offer,5
offer,education,9
education,children,8
children,much,8
much,offer,5
offer,career,4
career,three-year,6
three-year,research,7
research,project,6
project,presented,5
presented,seminar,7
seminar,tuesday,6
tuesday,london,6
london,partly,6
partly,funded,6
funded,department,9
department,trade,8
trade,industry,8
nuclear,body,7
body,seeks,5
seeks,new,4
new,tech,3
tech,computer,7
computer,systems,7
systems,used,5
used,monitor,7
monitor,worlds,6
worlds,nuclear,6
nuclear,power,5
power,installations,13
installations,outdated,10
outdated,hampering,9
hampering,work,8
work,inspectors,8
inspectors,spokesman,9
spokesman,international,11
international,atomic,10
atomic,energy,6
energy,agency,4
agency,iaea,5
iaea,said,3
said,current,7
current,technology,9
technology,could,8
could,allow,5
allow,key,5
key,information,11
information,overlooked,10
overlooked,20,10
20,years,5
years,old,5
old,systems,7
systems,method,6
method,tracking,8
tracking,nuclear,7
nuclear,material,7
material,worldwide,8
worldwide,agency,9
agency,appealed,6
appealed,funds,8
funds,update,5
update,hardware,5
hardware,software,4
software,major,7
major,overhaul,8
overhaul,system,8
system,needed,5
needed,allow,6
allow,inspectors,9
inspectors,immediate,8
immediate,secure,7
secure,online,5
online,access,6
access,information,11
information,said,9
said,project,7
project,manager,7
manager,livio,7
livio,costantini,9
costantini,iaea,9
iaea,inspectors,8
inspectors,make,9
make,around,6
around,3000,6
3000,visits,6
visits,year,6
year,900,4
900,nuclear,7
nuclear,facilities,8
facilities,worldwide,8
worldwide,verify,7
verify,official,7
official,reports,8
reports,activities,8
activities,plants,8
plants,carry,5
carry,environmental,12
environmental,checks,12
checks,also,6
also,look,3
look,signs,5
signs,nuclear,7
nuclear,material,7
material,smuggled,8
smuggled,facility,8
facility,computer,8
computer,system,6
system,inspectors,8
inspectors,currently,8
currently,use,7
use,comparing,9
comparing,data,8
data,earlier,6
earlier,visits,6
visits,instance,7
instance,built,8
built,1970s,5
1970s,largely,7
largely,paper,5
paper,based,3
based,iaea,3
iaea,spokesman,7
spokesman,said,8
said,extremely,9
extremely,inefficient,9
inefficient,makes,10
makes,searching,8
searching,anomalies,8
anomalies,like,7
like,searching,8
searching,needle,8
needle,haystack,8
haystack,organisation,9
organisation,aiming,9
aiming,start,6
start,system,5
system,upgrade,7
upgrade,november,7
november,aiming,7
aiming,provide,6
provide,inspectors,9
inspectors,field,9
field,secure,6
secure,online,5
online,access,6
access,previous,7
previous,inspection,8
inspection,data,9
data,design,5
design,blueprints,8
blueprints,nuclear,9
nuclear,facilities,8
facilities,even,9
even,satellite,8
satellite,images,8
images,plant,5
plant,possible,7
possible,hopes,7
hopes,link,5
link,system,6
system,national,8
national,records,7
records,import,5
import,export,2
export,nuclear,7
nuclear,materials,8
materials,analysis,7
analysis,could,7
could,help,4
help,spot,4
spot,potential,7
potential,smuggling,8
smuggling,activities,9
activities,illicit,7
illicit,technology,10
technology,transfers,8
transfers,countries,7
countries,according,8
according,spokesman,9
spokesman,computer,8
computer,specialist,10
specialist,iaea,8
iaea,peter,4
peter,smith,5
smith,would,5
would,like,5
like,able,3
able,incorporate,10
incorporate,state,8
state,art,4
art,visualisation,11
visualisation,techniques,12
techniques,familiar,9
familiar,video,7
video,games,4
games,players,4
players,inspectors,7
inspectors,toolkit,9
toolkit,commercials,9
commercials,see,10
see,people,4
people,moving,6
moving,around,5
around,virtual,5
virtual,world,6
world,said,4
said,could,4
could,laptops,7
laptops,could,7
could,walking,7
walking,plant,5
plant,seeing,5
seeing,laptop,6
laptop,plant,4
plant,look,4
look,theres,6
theres,door,5
door,wall,4
wall,laptop,5
laptop,problem,7
problem,iaea,6
iaea,estimates,6
estimates,total,7
total,cost,4
cost,four-year,8
four-year,project,7
project,upgrade,6
upgrade,technology,10
technology,40m,10
40m,far,3
far,received,8
received,11m,8
11m,us,3
us,uk,1
uk,failure,6
failure,replace,5
replace,hardware,6
hardware,software,4
software,integrate,7
integrate,fully,9
fully,information,10
information,system,10
system,components,9
components,carry,9
carry,large,3
large,risks,5
risks,said,5
said,agency,6
agency,statement,7
web,logs,4
logs,aid,4
aid,disaster,7
disaster,recovery,7
recovery,vivid,7
vivid,descriptions,10
descriptions,devastation,6
devastation,southern,9
southern,asia,8
asia,internet,8
internet,-,8
-,form,4
form,web,4
web,logs,4
logs,blogs,1
blogs,bloggers,3
bloggers,offering,7
offering,snapshots,9
snapshots,information,9
information,around,10
around,region,6
region,also,5
also,providing,9
providing,useful,9
useful,information,11
information,want,10
want,help,4
help,indian,6
indian,writer,6
writer,rohit,5
rohit,gupta,5
gupta,edits,4
edits,group,5
group,blog,4
blog,called,5
called,dogs,6
dogs,without,6
without,borders,7
borders,created,7
created,site,5
site,supposed,6
supposed,forum,7
forum,discuss,6
discuss,relations,8
relations,india,8
india,pakistan,6
pakistan,wake,6
wake,sundays,6
sundays,tsunami,4
tsunami,mr,6
mr,gupta,5
gupta,fellow,6
fellow,bloggers,8
bloggers,switched,8
switched,gears,8
gears,wanted,6
wanted,blog,6
blog,tsunami,7
tsunami,aftermath,7
aftermath,one,8
one,sri,3
sri,lankan,6
lankan,blogger,6
blogger,group,6
group,goes,3
goes,online,6
online,name,4
name,morquendi,8
morquendi,internet,8
internet,service,7
service,disrupted,7
disrupted,tsunami,7
tsunami,morquendi,7
morquendi,started,7
started,sending,6
sending,sms,6
sms,text,4
text,messages,7
messages,via,7
via,cell,4
cell,phone,5
phone,affected,7
affected,areas,6
areas,sri,4
sri,lanka,5
lanka,started,6
started,publishing,10
publishing,smses,9
smses,says,3
says,mr,4
mr,gupta,5
gupta,morquendi,8
morquendi,describing,9
describing,scenes,8
scenes,like,5
like,1600,4
1600,bodies,6
bodies,washed,5
washed,shore,5
shore,people,4
people,burying,7
burying,burying,0
burying,burying,0
burying,people,7
people,digging,7
digging,holes,7
holes,hands,3
hands,coming,6
coming,sms,5
sms,message,6
message,didnt,7
didnt,visual,5
visual,accounts,7
accounts,radio,7
radio,tv,5
tv,print,5
print,media,5
media,soon,5
soon,thousands,7
thousands,web,9
web,users,4
users,around,6
around,world,4
world,logging,6
logging,read,7
read,morquendis,7
morquendis,first,9
first,hand,5
hand,accounts,7
accounts,one,6
one,message,6
message,morquendi,8
morquendi,wrote,7
wrote,sri,4
sri,lankan,6
lankan,woman,4
woman,running,6
running,home,7
home,friend,5
friend,wave,5
wave,hit,4
hit,swept,4
swept,away,4
away,morquendis,10
morquendis,message,9
message,read,5
read,grabbed,5
grabbed,tree,5
tree,one,3
