Current_Word,Next_Word,Levenshtein_distance
find,exciting,6
exciting,high-definition,11
high-definition,dvds,14
dvds,hold,4
hold,six,4
six,times,4
times,data,5
data,dvds,3
dvds,used,4
used,take,4
take,time,2
time,though,5
though,persuade,7
persuade,people,5
people,spent,5
spent,money,5
money,dvd,5
dvd,players,7
players,buy,6
buy,different,9
different,players,7
players,displays,5
displays,required,8
required,watch,8
watch,high-definition,14
high-definition,dvds,14
dvds,18,4
18,months,6
months,time,6
time,mr,3
mr,dean,4
dean,confident,7
confident,though:,9
though:,think,5
think,see,5
see,real,3
real,hd,4
hd,high-definition,13
high-definition,heavily,12
heavily,compressed,10
compressed,version,8
version,remarkable,8
remarkable,difference,9
difference,heard,9
heard,comments,7
comments,people,7
people,say,6
say,images,5
images,pop,6
pop,screen,6
screen,high-definition,13
high-definition,mean,13
mean,changes,5
changes,working,7
working,behind,5
behind,scenes,6
scenes,whole,5
whole,producing,8
producing,films,9
films,high-definition,13
high-definition,dvds,14
dvds,easier,6
easier,ways,5
ways,less,3
less,compression,8
compression,needed,10
needed,equally,7
equally,may,5
may,mean,2
mean,hollywood,9
hollywood,studios,8
studios,ask,7
ask,put,3
put,onto,3
onto,average,7
average,dvd,6
dvd,master,6
master,movies,4
movies,right,6
right,data,5
data,rates,3
rates,running,6
running,12,7
12,gigabits,8
gigabits,per,8
per,second,5
second,says,5
says,mr,4
mr,dean,4
dean,dvds,3
dvds,put,4
put,today,5
today,squashed,7
squashed,five,7
five,six,3
six,megabits,7
megabits,per,7
per,second,5
second,thats,6
thats,huge,4
huge,amount,5
amount,compression,10
compression,applied,9
applied,-,7
-,98,2
98,anything,8
anything,allows,7
allows,space,6
space,dont,5
dont,compress,7
compress,hard,7
hard,studios,6
studios,could,6
could,fit,5
fit,lot,2
lot,marketing,8
marketing,material,5
material,games,6
games,features,5
features,onto,7
onto,high-capacity,12
high-capacity,dvds,13
dvds,currently,9
currently,entire,7
entire,dvd,6
dvd,project,7
project,take,6
take,three,3
three,months,6
months,says,5
says,mr,4
mr,dean,4
dean,although,8
although,step,7
step,down-converting,14
down-converting,bypassed,14
bypassed,realistically,12
realistically,save,11
save,days,3
days,work,4
work,says,4
says,mr,4
mr,dean,4
dean,one,4
one,time,3
time,consuming,8
consuming,elements,8
elements,building,8
building,dvd,7
dvd,navigation,9
navigation,menu,10
menu,systems,6
systems,fairly,7
fairly,complex,6
complex,star,7
star,wars,3
wars,disks,4
disks,making,6
making,sure,6
sure,menu,4
menu,buttons,6
buttons,worked,7
worked,took,4
took,45,4
45,human,5
human,hours,4
hours,alone,5
alone,studios,7
studios,want,7
want,cash,3
cash,extra,5
extra,space,5
space,could,5
could,mean,5
mean,extra,5
extra,human,5
human,hours,4
hours,someone,6
someone,pay,7
pay,decision,8
decision,studio,6
studio,side,4
side,going,4
going,put,5
put,lot,2
lot,disks,5
disks,could,5
could,expensive,9
expensive,extra,7
extra,navigation,9
navigation,required,10
required,studios,7
studios,focus,6
focus,delivering,10
delivering,added,9
added,value,4
value,content,6
content,thinks,7
thinks,mr,6
mr,dean,4
dean,ultimately,9
ultimately,could,9
could,mean,5
mean,want,3
want,money,4
money,costs,4
costs,could,3
could,filter,6
filter,price,5
price,ticket,4
ticket,high-definition,12
high-definition,dvd,14
dvd,consumer,8
consumer,willing,8
willing,pay,7
pay,premium,6
premium,price,4
price,studios,6
studios,listen,7
listen,thinks,6
thinks,mr,6
mr,dean,4
dean,high-definition,12
high-definition,throws,14
throws,challenge,8
challenge,film,8
film,makers,6
makers,dvd,6
dvd,production,9
production,alike,9
alike,clarity,5
clarity,screen,6
screen,means,5
means,film,5
film,makers,6
makers,make,2
make,doubly,6
doubly,sure,5
sure,attention,8
attention,detail,7
detail,meticulous,7
meticulous,first,9
first,hd,5
hd,version,7
version,star,6
star,wars,3
wars,episode,6
episode,everybody,6
everybody,sun-tanned,10
sun-tanned,make-up,10
make-up,hd,7
hd,version,7
version,episode,6
episode,make-up,7
make-up,lines,6
lines,showed,5
showed,explains,8
explains,mr,8
mr,dean,4
dean,restoration,8
restoration,older,10
older,star,4
star,wars,3
wars,episodes,7
episodes,revealed,7
revealed,interesting,9
interesting,items,7
items,scans,4
scans,corridor,8
corridor,death,8
death,star,4
star,fairly,5
fairly,plainly,3
plainly,one,6
one,shots,4
shots,file,5
file,cabinet,5
cabinet,stuck,7
stuck,behind,6
behind,one,5
one,doorways,7
doorways,never,8
never,used,4
used,able,4
able,see,3
see,things,6
things,blurred,7
blurred,enough,7
enough,pan,6
pan,didnt,4
didnt,see,5
see,high-definition,14
high-definition,revolution,10
revolution,ultimately,9
ultimately,means,9
means,line,4
line,home,3
home,entertainment,11
entertainment,cinema,10
cinema,worlds,6
worlds,blur,5
blur,home,4
home,theatre,5
theatre,systems,7
systems,turning,7
turning,living,4
living,rooms,6
rooms,cinemas,5
cinemas,line,4
line,blurs,4
blurs,even,5
even,could,5
could,also,5
also,mean,4
mean,get,3
get,films,5
films,format,4
format,widen,6
widen,future,6
future,going,6
going,look,4
look,towards,6
towards,file,7
file,delivery,6
delivery,ip,7
ip,internet,7
internet,protocol,8
protocol,-,8
-,broadband,9
broadband,giving,8
giving,dvd-like,7
dvd-like,experience,8
experience,set-top,9
set-top,box,6
box,hard,4
hard,drive,5
drive,says,5
says,mr,4
mr,dean,4
dean,time,4
time,people,5
people,still,5
still,like,4
like,show,4
show,something,7
something,physical,9
physical,bookshelves,10
junk,e-mails,7
e-mails,relentless,7
relentless,rise,8
rise,spam,4
spam,traffic,6
traffic,40,7
40,putting,7
putting,total,6
total,amount,5
amount,e-mail,6
e-mail,junk,6
junk,astonishing,10
astonishing,90,11
90,figures,7
figures,e-mail,7
e-mail,management,9
management,firm,9
firm,email,5
email,systems,7
systems,alarm,6
alarm,firms,4
firms,attempting,9
attempting,cope,9
cope,amount,5
amount,spam,6
spam,in-boxes,8
in-boxes,virus,7
virus,traffic,7
traffic,slowed,7
slowed,denial,6
denial,service,5
service,attacks,7
attacks,increase,7
increase,according,7
according,firm,8
firm,virus,3
virus,mail,5
mail,accounts,8
accounts,15,8
15,e-mail,6
e-mail,traffic,6
traffic,analysis,6
analysis,firm,8
firm,found,4
found,longer,5
longer,multi-nationals,12
multi-nationals,danger,13
danger,so-called,7
so-called,denial,7
denial,service,5
service,attacks,7
attacks,websites,7
websites,bombarded,7
bombarded,requests,9
requests,information,10
information,rendered,10
rendered,inaccessible,11
inaccessible,email,9
email,systems,7
systems,refers,5
refers,small,6
small,uk-based,7
uk-based,engineering,10
engineering,firm,9
firm,received,7
received,staggering,9
staggering,12,10
12,million,7
million,e-mails,6
e-mails,january,7
january,type,7
type,spam,4
spam,currently,9
currently,sent,6
sent,subtlety,6
subtlety,altered,7
altered,last,6
last,months,5
months,according,8
according,email,8
email,systems,7
systems,analysis,7
analysis,half,6
half,spam,4
spam,received,8
received,since,7
since,christmas,8
christmas,health-related,12
health-related,gambling,12
gambling,porn,7
porn,also,4
also,increase,7
increase,scam,6
scam,mails,5
mails,offering,7
offering,ways,8
ways,make,3
make,quick,5
quick,buck,2
buck,declined,7
declined,40,8
40,january,7
january,clearly,5
clearly,month,7
month,consumers,7
consumers,less,7
less,motivated,9
motivated,purchase,7
purchase,financial,8
financial,products,8
products,put,5
put,money,5
money,dubious,7
dubious,financial,9
financial,opportunities,11
opportunities,said,12
said,neil,3
neil,hammerton,8
hammerton,managing,8
managing,director,8
director,email,7
email,systems,7
systems,spammers,5
spammers,seem,6
seem,adapted,6
adapted,output,6
output,reflect,6
reflect,focussing,9
focussing,instead,8
instead,medically,8
medically,motivated,6
motivated,pornographic,10
pornographic,offers,10
offers,presumably,10
presumably,intentionally,9
intentionally,intended,8
intended,coincide,6
coincide,traditionally,11
traditionally,considered,12
considered,bleakest,9
bleakest,month,8
month,calendar,7
calendar,said,6
warning,tsunami,6
tsunami,aid,6
aid,website,6
website,net,5
net,users,4
users,told,5
told,avoid,3
avoid,scam,5
scam,website,6
website,claims,6
claims,collect,5
collect,cash,6
cash,behalf,5
behalf,tsunami,6
tsunami,victims,6
victims,site,5
site,looks,5
looks,plausible,8
plausible,uses,7
uses,old,4
old,version,7
version,official,7
official,disasters,9
disasters,emergency,9
emergency,committee,9
committee,webpage,8
webpage,however,7
however,dec,6
dec,connection,8
connection,fake,9
fake,site,3
site,says,3
says,contacted,8
contacted,police,6
police,site,4
site,latest,4
latest,long,5
long,list,3
list,scams,5
scams,try,5
try,cash,4
cash,goodwill,8
goodwill,generated,8
generated,tsunami,8
tsunami,disaster,7
disaster,link,7
link,website,6
website,contained,7
contained,spam,8
spam,e-mail,5
e-mail,currently,8
currently,circulating,8
circulating,messages,10
messages,subject,7
subject,line,6
line,reads,5
reads,urgent,5
urgent,tsunami,7
tsunami,earthquake,8
earthquake,appeal,8
appeal,text,5
text,bears,4
bears,poor,4
poor,grammar,6
grammar,bad,6
bad,spelling,8
spelling,characterises,12
characterises,many,12
many,phishing,7
phishing,attempts,8
attempts,web,7
web,address,6
address,fake,6
fake,site,3
site,decukorg,8
decukorg,could,7
could,close,4
close,enough,5
enough,official,8
official,wwwdecorguk,10
wwwdecorguk,address,9
address,confuse,6
confuse,people,6
people,keen,5
keen,donate,6
donate,patricia,8
patricia,sanders,7
sanders,spokeswoman,9
spokeswoman,disaster,10
disaster,emergency,9
emergency,committee,9
committee,said,8
said,aware,4
aware,site,4
site,contacted,7
contacted,computer,5
computer,crime,6
crime,unit,4
unit,scotland,7
scotland,yard,6
yard,help,4
help,get,3
get,shut,3
shut,said,3
said,spam,3
spam,e-mails,6
e-mails,directing,8
directing,people,8
people,site,5
site,started,4
started,circulating,10
circulating,two,10
two,days,4
days,ago,3
ago,shortly,6
shortly,domain,6
domain,name,5
name,site,3
site,registered,7
registered,thought,10
thought,fake,7
fake,site,3
site,run,4
run,romania,5
romania,ms,6
ms,sanders,6
sanders,said,4
said,dec,4
dec,contacted,8
contacted,us,9
us,net,3
net,registrars,8
registrars,handle,10
handle,domain,6
domain,ownership,8
ownership,net,7
net,hosting,6
hosting,firm,6
firm,keeping,6
keeping,site,6
site,web,4
web,dec,2
dec,going,5
going,push,5
push,cash,2
cash,donated,6
donated,via,6
via,site,3
site,handed,5
handed,official,8
official,organisation,9
organisation,bt,11
bt,decs,4
decs,hosting,7
hosting,company,5
company,also,7
also,making,5
making,efforts,7
efforts,get,6
get,site,3
site,shut,3
shut,said,3
said,ms,4
ms,sanders,6
sanders,said,4
said,sending,5
sending,spam,6
spam,e-mail,5
e-mail,solicit,6
solicit,donations,7
donations,decs,7
decs,style,5
style,would,4
would,never,5
never,canvass,6
canvass,support,7
support,way,7
way,said,3
said,dec,4
dec,hoped,4
hoped,get,4
get,fake,4
fake,site,3
site,shut,3
shut,soon,3
soon,possible,7
possible,attempts,8
attempts,bbc,8
bbc,news,4
news,website,5
website,contact,7
contact,people,7
people,behind,5
behind,site,5
site,failed,4
failed,none,5
none,e-mail,6
e-mail,addresses,9
addresses,supplied,8
supplied,site,6
site,work,4
work,real,4
real,owner,5
owner,domain,5
domain,obscured,8
obscured,publicly,8
publicly,available,7
available,net,9
net,records,6
records,first,6
first,attempt,6
attempt,cash,7
cash,outpouring,10
outpouring,goodwill,8
goodwill,accompanied,9
accompanied,appeals,9
appeals,tsunami,6
tsunami,aid,6
aid,one,3
one,e-mail,6
e-mail,sent,6
sent,early,5
early,january,5
january,came,6
came,someone,5
someone,claimed,7
claimed,lost,6
lost,parents,6
parents,disaster,7
disaster,asking,7
asking,help,6
help,moving,6
moving,inheritance,9
inheritance,bank,9
bank,account,6
account,netherlands,10
netherlands,con,10
con,similar,7
similar,familiar,3
familiar,nigerian,6
nigerian,forward,7
forward,fee,6
fee,fraud,4
fraud,e-mails,6
e-mails,milk,4
milk,money,4
money,people,5
people,promising,7
promising,cut,9
cut,much,3
much,larger,6
larger,cash,5
cash,pile,4
pile,scam,4
scam,e-mails,6
e-mails,included,8
included,link,7
link,website,6
website,supposedly,9
supposedly,let,9
let,people,5
people,donate,5
donate,money,4
money,instead,6
instead,loaded,5
loaded,spyware,6
spyware,computers,7
computers,grabbed,8
grabbed,confidential,11
confidential,information,8
information,monthly,9
monthly,report,7
report,anti-virus,9
anti-virus,firm,8
firm,sophos,6
sophos,said,5
said,two,4
two,e-mail,6
e-mail,messages,6
messages,tsunami,7
tsunami,made,6
made,top,4
top,10,3
10,hoax,4
hoax,list,4
list,january,7
january,another,6
another,tsunami-related,13
tsunami-related,e-mail,12
e-mail,also,6
also,circulating,10
circulating,carries,8
carries,zar,5
zar,worm,3
worm,tries,5
tries,spread,5
spread,via,5
via,familiar,6
familiar,route,8
route,microsofts,7
microsofts,outlook,8
outlook,e-mail,7
e-mail,program,7
program,anyone,7
anyone,opening,6
opening,attachment,9
attachment,mail,9
mail,contact,6
contact,list,6
list,plundered,8
plundered,worm,8
worm,keen,4
keen,find,4
find,new,4
new,addresses,8
addresses,send,8
women,turn,4
turn,net,4
net,security,6
security,older,7
older,people,5
people,women,5
women,increasingly,10
increasingly,taking,8
taking,charge,6
charge,protecting,9
protecting,home,8
home,computers,6
computers,malicious,8
malicious,net,9
net,attacks,6
attacks,according,8
according,two-year,8
two-year,study,7
study,number,6
number,women,4
women,buying,5
buying,programs,8
programs,protect,5
protect,pcs,5
pcs,virus,4
virus,spam,5
spam,spyware,4
spyware,attacks,7
attacks,rose,7
rose,112,4
112,year,4
year,2002,4
2002,2004,1
2004,study,5
study,net,5
net,security,6
security,firm,7
firm,preventon,9
preventon,shows,9
shows,security,7
security,messages,7
messages,reaching,7
reaching,diversity,8
diversity,surfers,7
surfers,thought,7
thought,40,7
40,buying,6
buying,home,6
home,net,4
net,security,6
security,programs,7
programs,retired,7
retired,last,7
last,three,5
three,years,5
years,gone,5
gone,average,6
average,132,7
132,retired,7
retired,women,6
women,53,5
53,buying,6
buying,security,6
security,software,7
software,retired,6
retired,men,6
men,research,7
research,reflects,6
reflects,changing,8
changing,stereotype,10
stereotype,demographics,11
demographics,web,11
web,users,4
users,well,4
well,growing,6
growing,awareness,8
awareness,greater,7
greater,risks,6
risks,high-speed,8
high-speed,broadband,9
broadband,net,9
net,connections,8
connections,pose,9
pose,surfers,6
surfers,study,6
study,predicts,7
predicts,40,8
40,home,4
home,pc,4
pc,net,3
net,security,6
security,buyers,7
buyers,women,5
women,2005,5
2005,could,5
could,even,5
even,overtake,6
overtake,men,7
men,main,2
main,buyers,6
buyers,2007,6
2007,current,7
current,rates,6
rates,persist,6
persist,according,7
according,research,9
research,think,8
think,older,5
older,people,5
people,become,4
become,vigilant,8
vigilant,protecting,9
protecting,pcs,8
pcs,tend,4
tend,cautious,7
cautious,want,6
want,insurance,7
insurance,policy,8
policy,case,6
case,something,8
something,go,8
go,wrong,4
wrong,said,5
said,one,4
one,over-60,5
over-60,woman,7
woman,took,4
took,part,4
part,research,6
research,started,6
started,young,7
young,male,5
male,stereotype,9
stereotype,computer,9
computer,users,6
users,last,5
last,10,4
10,years,5
years,paul,4
paul,goosens,7
goosens,head,6
head,preventon,8
preventon,told,8
told,bbc,4
bbc,news,4
news,website,5
website,seeing,5
seeing,real,5
real,people,4
people,-,6
-,sexes,5
sexes,often,4
often,women,3
women,access,5
access,home,5
home,net,4
net,service,6
service,providers,6
providers,still,8
still,need,5
need,take,4
take,responsibility,14
responsibility,making,13
making,sure,6
sure,people,5
people,educated,7
educated,net,7
net,threats,5
threats,go,7
go,online,6
online,particuarly,10
particuarly,new,11
new,broadband,9
broadband,said,7
said,programs,7
programs,also,7
also,need,4
need,tailored,6
tailored,installed,6
installed,dial-up,7
dial-up,users,7
users,slower,5
slower,connection,9
connection,said,9
said,mr,4
mr,goosens,7
goosens,security,8
security,software,7
software,easy,7
easy,use,3
use,simple,5
simple,interfaces,9
interfaces,instructions,8
instructions,written,9
written,non-technical,10
non-technical,language,12
language,added,7
added,nature,5
nature,security,6
security,threats,7
threats,also,6
also,becoming,7
becoming,e-mail,6
e-mail,viruses,7
viruses,high-profile,10
high-profile,complaints,11
complaints,rogue,9
rogue,diallers,7
diallers,spyware,7
spyware,programs,7
programs,surreptitiously,13
surreptitiously,install,13
install,computers,8
computers,also,9
also,raised,4
raised,awareness,7
awareness,need,7
need,combination,10
combination,anti-virus,10
anti-virus,firewall,9
firewall,spyware-removal,12
spyware-removal,programs,11
programs,without,8
without,protection,9
protection,kinds,10
